Tipo,Orgao,DataCriacao,Assunto,Subdivisao,Situacao,Logradouro,Bairro,Regional,DataResposta,Origem,source_year
Solicitação,Secretaria do Governo Municipal,29/07/2026,Drenagem,Alagamentos,Aberto,RUA DESEMBARGADOR ANTÔNIO DE PAULA,BOQUEIRAO,Unidade Regional Boqueirao,,Telefone,2026
Solicitação,Secretaria do Governo Municipal,11/07/2026,Drenagem,Alagamentos,Aberto,Rua Manoela Stier Reiss,UBERABA,Unidade Regional Cajuru,,Portal,2026
Solicitação,Secretaria do Governo Municipal,17/07/2026,Drenagem,Alagamentos,Aberto,RUA PAULINA KAVINSKI PONTAROLLA,TATUQUARA,Unidade Regional Tatuquara,,Telefone,2026
Solicitação,Secretaria do Governo Municipal,29/07/2026,Drenagem,Alagamentos,Aberto,RUA JAIME JOSÉ VOJCIECHOVSKI,TATUQUARA,Unidade Regional Tatuquara,,Telefone,2026
Solicitação,Secretaria Municipal de Obras Públicas,08/06/2026,Drenagem,Alagamentos,Aberto,RUA FLÁVIO DALLEGRAVE,HUGO LANGE,Unidade Regional Matriz,,Telefone,2026
Solicitação,Secretaria Municipal de Obras Públicas,22/07/2026,Drenagem,Alagamentos,Aberto,AVENIDA VICENTE MACHADO,CENTRO,Unidade Regional Matriz,,Telefone,2026
Solicitação,Secretaria Municipal de Obras Públicas,22/07/2026,Drenagem,Alagamentos,Aberto,Brigadeiro Franco,MERCES,Unidade Regional Matriz,,Portal,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Em andamento,Assis Figueiredo,GUAIRA,Unidade Regional Portao,30/03/2026,Portal,2026
Solicitação,Secretaria Municipal de Obras Públicas,15/05/2026,Drenagem,Alagamentos,Concluído,RUA PROFESSOR FERNANDO MOREIRA,MERCES,Unidade Regional Matriz,,Telefone,2026
Solicitação,Secretaria do Governo Municipal,05/01/2026,Drenagem,Alagamentos,Concluído,Santa Catarina,AGUA VERDE,Unidade Regional Portao,15/01/2026,Portal,2026
Reclamação,Secretaria do Governo Municipal,06/01/2026,Drenagem,Alagamentos,Concluído,Professor Assis Gonçalves,AGUA VERDE,Unidade Regional Portao,13/01/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,11/01/2026,Drenagem,Alagamentos,Concluído,Alcebíades Plaisant,AGUA VERDE,Unidade Regional Portao,20/01/2026,Portal,2026
Reclamação,Secretaria do Governo Municipal,13/01/2026,Drenagem,Alagamentos,Concluído,RUA 24 DE MAIO,PAROLIN,Unidade Regional Portao,23/01/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,14/01/2026,Drenagem,Alagamentos,Concluído,RUA SÃO PAULO,GUAIRA,Unidade Regional Portao,27/01/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,24/01/2026,Drenagem,Alagamentos,Concluído,Professor Assis Gonçalves,AGUA VERDE,Unidade Regional Portao,28/01/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,29/01/2026,Drenagem,Alagamentos,Concluído,Rua Guapirama,FAZENDINHA,Unidade Regional Portao,06/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA BRIGADEIRO FRANCO,PAROLIN,Unidade Regional Portao,27/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA SANTA CATARINA,AGUA VERDE,Unidade Regional Portao,23/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA MARANHÃO,PORTAO,Unidade Regional Portao,02/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,04/02/2026,Drenagem,Alagamentos,Concluído,Rio de Janeiro,AGUA VERDE,Unidade Regional Portao,18/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,05/02/2026,Drenagem,Alagamentos,Concluído,RUA CARLOS KLEMTZ,FAZENDINHA,Unidade Regional Portao,10/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,06/02/2026,Drenagem,Alagamentos,Concluído,Eugênio José de Souza,AGUA VERDE,Unidade Regional Portao,27/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,13/02/2026,Drenagem,Alagamentos,Concluído,Rua Jandira Ferreira Dos Santos,FAZENDINHA,Unidade Regional Portao,26/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,27/04/2026,Drenagem,Alagamentos,Concluído,Marquês do Paraná,AGUA VERDE,Unidade Regional Portao,01/06/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,06/06/2026,Drenagem,Alagamentos,Concluído,Alagoas,GUAIRA,Unidade Regional Portao,15/06/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,21/06/2026,Drenagem,Alagamentos,Concluído,Doutor Carvalho Chaves,PAROLIN,Unidade Regional Portao,06/07/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Rua Engenheiro Oswaldo Siqueira,TABOAO,Unidade Regional Boa Vista,16/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,05/02/2026,Drenagem,Alagamentos,Concluído,RUA OSCAR SPENA,ATUBA,Unidade Regional Boa Vista,25/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,06/02/2026,Drenagem,Alagamentos,Concluído,RUA LODOVICO GERONAZZO,BACACHERI,Unidade Regional Boa Vista,09/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,11/02/2026,Drenagem,Alagamentos,Concluído,RUA GUILHERME IHLENFELDT,BACACHERI,Unidade Regional Boa Vista,11/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,11/02/2026,Drenagem,Alagamentos,Concluído,RUA CAPITÃO CARLOS HENRIQUE CASTOR,PILARZINHO,Unidade Regional Boa Vista,13/04/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,05/03/2026,Drenagem,Alagamentos,Concluído,RUA JOSÉ MERHY,BOA VISTA,Unidade Regional Boa Vista,10/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,09/03/2026,Drenagem,Alagamentos,Concluído,RUA OSCAR SPENA,ATUBA,Unidade Regional Boa Vista,13/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,12/03/2026,Drenagem,Alagamentos,Concluído,Oscar Spena,ATUBA,Unidade Regional Boa Vista,27/03/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,16/04/2026,Drenagem,Alagamentos,Concluído,da Nogueira,BARREIRINHA,Unidade Regional Boa Vista,17/04/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,29/06/2026,Drenagem,Alagamentos,Concluído,RUA APARECIDA CALLEGARINE BARRETO,ATUBA,Unidade Regional Boa Vista,22/07/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,10/07/2026,Drenagem,Alagamentos,Concluído,Rua Rei David,SANTA CANDIDA,Unidade Regional Boa Vista,14/07/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,13/07/2026,Drenagem,Alagamentos,Concluído,Abrão Calixto,ATUBA,Unidade Regional Boa Vista,17/07/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA ZIRES PEREIRA RIBAS,ALTO BOQUEIRAO,Unidade Regional Boqueirao,10/04/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA BOM JESUS DE IGUAPE,BOQUEIRAO,Unidade Regional Boqueirao,23/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Zires Pereira Ribas,ALTO BOQUEIRAO,Unidade Regional Boqueirao,07/04/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA MAJOR THEOLINDO FERREIRA RIBAS,HAUER,Unidade Regional Boqueirao,07/04/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Rua Reskala Snege,ALTO BOQUEIRAO,Unidade Regional Boqueirao,03/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA JOÃO BATISTA ZAGONEL PASSOS,XAXIM,Unidade Regional Boqueirao,27/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA ITAÚNA DO SUL,ALTO BOQUEIRAO,Unidade Regional Boqueirao,09/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Rua Menino Jesus,XAXIM,Unidade Regional Boqueirao,10/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,04/02/2026,Drenagem,Alagamentos,Concluído,Angelina Legat Pasini,ALTO BOQUEIRAO,Unidade Regional Boqueirao,10/02/2026,Portal,2026
Reclamação,Secretaria do Governo Municipal,04/02/2026,Drenagem,Alagamentos,Concluído,Angelina Legat Pasini,ALTO BOQUEIRAO,Unidade Regional Boqueirao,10/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,04/02/2026,Drenagem,Alagamentos,Concluído,Zeferino da Costa,XAXIM,Unidade Regional Boqueirao,27/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,05/02/2026,Drenagem,Alagamentos,Concluído,Desembargador Estanislau Cardoso,XAXIM,Unidade Regional Boqueirao,18/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,06/02/2026,Drenagem,Alagamentos,Concluído,TRAVESSA CÉLIA CARDOZO DOS SANTOS,ALTO BOQUEIRAO,Unidade Regional Boqueirao,27/05/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,06/02/2026,Drenagem,Alagamentos,Concluído,RUA RODOLFO AMOEDO,XAXIM,Unidade Regional Boqueirao,27/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,09/02/2026,Drenagem,Alagamentos,Concluído,RUA MOACIR POTIER,XAXIM,Unidade Regional Boqueirao,27/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,10/02/2026,Drenagem,Alagamentos,Concluído,RUA ANGELINA LEGAT PASINI,ALTO BOQUEIRAO,Unidade Regional Boqueirao,26/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,10/02/2026,Drenagem,Alagamentos,Concluído,RUA EXPEDICIONÁRIO ERNESTO GONÇALVES,XAXIM,Unidade Regional Boqueirao,23/04/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,13/02/2026,Drenagem,Alagamentos,Concluído,Rua Guilherme Nievola,XAXIM,Unidade Regional Boqueirao,30/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,13/02/2026,Drenagem,Alagamentos,Concluído,RUA PROFESSOR OSCAR MARTINS GOMES,XAXIM,Unidade Regional Boqueirao,26/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,15/05/2026,Drenagem,Alagamentos,Concluído,RUA IRMÃ FLÁVIA BORLET,HAUER,Unidade Regional Boqueirao,11/06/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,20/06/2026,Drenagem,Alagamentos,Concluído,RUA JEREMIAS MACIEL PERRETTO,MOSSUNGUE,Unidade Regional Santa Felicidade,30/06/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,29/01/2026,Drenagem,Alagamentos,Concluído,RUA ALBERTO KRAMER,CAPAO RASO,Unidade Regional Pinheirinho,13/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,AVENIDA BRASÍLIA,NOVO MUNDO,Unidade Regional Pinheirinho,03/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,João Nogarolli,FANNY,Unidade Regional Pinheirinho,10/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA GENERAL TEODORICO GUIMARÃES,FANNY,Unidade Regional Pinheirinho,04/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Rua Madame Curie,PINHEIRINHO,Unidade Regional Pinheirinho,05/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,04/02/2026,Drenagem,Alagamentos,Concluído,AVENIDA HENRY FORD,FANNY,Unidade Regional Pinheirinho,26/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,04/02/2026,Drenagem,Alagamentos,Concluído,Rua Francisco Habinovski,CAPAO RASO,Unidade Regional Pinheirinho,05/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,05/02/2026,Drenagem,Alagamentos,Concluído,RUA HUGO GUSSO,CAPAO RASO,Unidade Regional Pinheirinho,04/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,09/02/2026,Drenagem,Alagamentos,Concluído,RUA AFFIFE MANSUR,NOVO MUNDO,Unidade Regional Pinheirinho,26/02/2026,Telefone,2026
Reclamação,Secretaria do Governo Municipal,09/03/2026,Drenagem,Alagamentos,Concluído,Rua José Symchack,PINHEIRINHO,Unidade Regional Pinheirinho,09/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,11/03/2026,Drenagem,Alagamentos,Concluído,Rua Brasílio Ribas,NOVO MUNDO,Unidade Regional Pinheirinho,15/04/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,22/04/2026,Drenagem,Alagamentos,Concluído,Brasília,NOVO MUNDO,Unidade Regional Pinheirinho,22/04/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,29/04/2026,Drenagem,Alagamentos,Concluído,RUA João de Oliveira Franco,FANNY,Unidade Regional Pinheirinho,04/05/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,04/06/2026,Drenagem,Alagamentos,Concluído,Rua Bernardo Jacintho da Veiga,NOVO MUNDO,Unidade Regional Pinheirinho,10/06/2026,Portal,2026
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,12/06/2026,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA ANTÔNIO DE OLIVEIRA,CAJURU,Unidade Regional Cajuru,18/06/2026,Telefone,2026
Denúncia,Secretaria do Governo Municipal,19/07/2026,Drenagem,Alagamentos,Concluído,Rua Guilherme Tragante,TARUMA,Unidade Regional Cajuru,22/07/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,02/02/2026,Drenagem,Alagamentos,Concluído,Fortaleza,CAJURU,Unidade Regional Cajuru,14/05/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,02/03/2026,Drenagem,Alagamentos,Concluído,RUA reinaldo pilato,TARUMA,Unidade Regional Cajuru,19/03/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,11/03/2026,Drenagem,Alagamentos,Concluído,Jorge Luís Della Coletta,CAPAO DA IMBUIA,Unidade Regional Cajuru,12/03/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,12/03/2026,Drenagem,Alagamentos,Concluído,Frederico Stadler Júnior,CAPAO DA IMBUIA,Unidade Regional Cajuru,01/04/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,28/04/2026,Drenagem,Alagamentos,Concluído,Rua Pedro Violani,CAJURU,Unidade Regional Cajuru,05/05/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,21/05/2026,Drenagem,Alagamentos,Concluído,Júlio Wischral,UBERABA,Unidade Regional Cajuru,25/05/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,11/06/2026,Drenagem,Alagamentos,Concluído,Serapião Mendes Soares,CAPAO DA IMBUIA,Unidade Regional Cajuru,16/06/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,12/06/2026,Drenagem,Alagamentos,Concluído,RUA ANTÔNIO DE OLIVEIRA,CAJURU,Unidade Regional Cajuru,19/06/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,20/06/2026,Drenagem,Alagamentos,Concluído,RUA ANTÔNIO JOSÉ BONATO,GANCHINHO,Unidade Regional Bairro Novo,26/06/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,20/06/2026,Drenagem,Alagamentos,Concluído,RUA ANTÔNIO JOSÉ BONATO,GANCHINHO,Unidade Regional Bairro Novo,30/06/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,05/01/2026,Drenagem,Alagamentos,Concluído,RUA JOSÉ BASSA,SITIO CERCADO,Unidade Regional Bairro Novo,08/01/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,15/01/2026,Drenagem,Alagamentos,Concluído,Rua Ourizona,SITIO CERCADO,Unidade Regional Bairro Novo,28/01/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,15/01/2026,Drenagem,Alagamentos,Concluído,RUA OURIZONA,SITIO CERCADO,Unidade Regional Bairro Novo,28/01/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Rua Miguel Rossetim,GANCHINHO,Unidade Regional Bairro Novo,06/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,10/02/2026,Drenagem,Alagamentos,Concluído,João Socha,SITIO CERCADO,Unidade Regional Bairro Novo,19/02/2026,Portal,2026
Solicitação,Secretaria Municipal de Obras Públicas,02/01/2026,Drenagem,Alagamentos,Concluído,Alcides Munhoz,MERCES,Unidade Regional Matriz,09/01/2026,Portal,2026
Solicitação,Secretaria Municipal de Obras Públicas,16/01/2026,Drenagem,Alagamentos,Concluído,RUA CHILE,JARDIM BOTANICO,Unidade Regional Matriz,22/01/2026,Telefone,2026
Solicitação,Secretaria Municipal de Obras Públicas,26/01/2026,Drenagem,Alagamentos,Concluído,RUA DESEMBARGADOR WESTPHALEN,REBOUCAS,Unidade Regional Matriz,09/02/2026,Telefone,2026
Solicitação,Secretaria Municipal de Obras Públicas,03/02/2026,Drenagem,Alagamentos,Concluído,ALAMEDA JÚLIA DA COSTA,SAO FRANCISCO,Unidade Regional Matriz,10/02/2026,Telefone,2026
Solicitação,Secretaria Municipal de Obras Públicas,06/02/2026,Drenagem,Alagamentos,Concluído,RUA HENRIQUE ITIBERÊ DA CUNHA,BOM RETIRO,Unidade Regional Matriz,09/02/2026,Telefone,2026
Solicitação,Secretaria Municipal de Obras Públicas,10/02/2026,Drenagem,Alagamentos,Concluído,Presidente Taunay,BATEL,Unidade Regional Matriz,14/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,14/01/2026,Drenagem,Alagamentos,Concluído,AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA,CIDADE INDUSTRIAL,Unidade Regional CIC,19/01/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,29/01/2026,Drenagem,Alagamentos,Concluído,São João Bosco,CIDADE INDUSTRIAL,Unidade Regional CIC,30/01/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,29/01/2026,Drenagem,Alagamentos,Concluído,Rua Aldo Laval,CIDADE INDUSTRIAL,Unidade Regional CIC,02/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Rua Michajlo Pantschenko,CIDADE INDUSTRIAL,Unidade Regional CIC,09/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,06/02/2026,Drenagem,Alagamentos,Concluído,Santa Águeda,CIDADE INDUSTRIAL,Unidade Regional CIC,09/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,07/02/2026,Drenagem,Alagamentos,Concluído,Rua São João Bosco,CIDADE INDUSTRIAL,Unidade Regional CIC,12/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,24/02/2026,Drenagem,Alagamentos,Concluído,RUA LUIZ CASAGRANDE,CIDADE INDUSTRIAL,Unidade Regional CIC,26/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,24/02/2026,Drenagem,Alagamentos,Concluído,RUA ARNAUD FERREIRA VELLOSO,CIDADE INDUSTRIAL,Unidade Regional CIC,27/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,09/05/2026,Drenagem,Alagamentos,Concluído,Rua Desembargador Cid Campelo,CIDADE INDUSTRIAL,Unidade Regional CIC,18/05/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,20/06/2026,Drenagem,Alagamentos,Concluído,Rua Orestes Thá,CIDADE INDUSTRIAL,Unidade Regional CIC,24/06/2026,Chat,2026
Solicitação,Secretaria do Governo Municipal,20/06/2026,Drenagem,Alagamentos,Concluído,Rua Sérgio Carlos Martins Leal,CIDADE INDUSTRIAL,Unidade Regional CIC,03/07/2026,Telefone,2026
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,20/06/2026,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Concluído,RUA ANTÔNIO JOSÉ BONATO,GANCHINHO,Unidade Regional Bairro Novo,20/06/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,23/07/2026,Drenagem,Alagamentos,Respondido,RUA AGENOR ANTONIO RODRIGUES,SITIO CERCADO,Unidade Regional Bairro Novo,23/07/2026,Telefone,2026
Solicitação,SECRETARIA MUNICIPAL DA DEFESA SOCIAL E TRÂNSITO,03/02/2026,Proteção ao cidadão - GM,"Enchentes, inundações ou alagamentos",Aberto,Rua Itaúna do Sul,ALTO BOQUEIRAO,Unidade Regional Boqueirao,,Telefone,2026
Reclamação,Secretaria do Governo Municipal,15/01/2026,Drenagem,Alagamentos,Concluído,Desembargador Aristóxenes Bittencourt,TARUMA,Unidade Regional Cajuru,07/05/2026,Portal,2026
Reclamação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Júlio Wischral,UBERABA,Unidade Regional Cajuru,05/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,RUA PADRE ESTANISLAU CEBULA,CAJURU,Unidade Regional Cajuru,06/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Rua Osmário de Lima,CAPAO DA IMBUIA,Unidade Regional Cajuru,05/02/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,29/06/2026,Drenagem,Alagamentos,Respondido,RUA MIGUEL KOLTUN,NOVO MUNDO,Unidade Regional Pinheirinho,28/07/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,04/06/2026,Drenagem,Alagamentos,Aberto,Zonardy Ribas,BOQUEIRAO,Unidade Regional Boqueirao,,Portal,2026
Solicitação,Secretaria do Governo Municipal,20/06/2026,Drenagem,Alagamentos,Aberto,RUA OLIVEIRA VIANA,BOQUEIRAO,Unidade Regional Boqueirao,,Telefone,2026
Solicitação,Secretaria do Governo Municipal,10/07/2026,Drenagem,Alagamentos,Aberto,Rua Antônio Schiebel,BOQUEIRAO,Unidade Regional Boqueirao,,Portal,2026
Solicitação,Secretaria do Governo Municipal,14/01/2026,Drenagem,Alagamentos,Concluído,Tenente Francisco Ferreira de Souza,HAUER,Unidade Regional Boqueirao,30/01/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,04/02/2026,Drenagem,Alagamentos,Concluído,Francisco Derosso,XAXIM,Unidade Regional Boqueirao,20/02/2026,Portal,2026
Solicitação,Secretaria do Governo Municipal,05/02/2026,Drenagem,Alagamentos,Concluído,RUA JACOB ROMANICHEN,XAXIM,Unidade Regional Boqueirao,10/04/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,01/01/2026,Drenagem,Alagamentos,Concluído,RUA ARTHUR MARTINS FRANCO,FAZENDINHA,Unidade Regional Portao,17/03/2026,Telefone,2026
Reclamação,Secretaria do Governo Municipal,12/01/2026,Drenagem,Alagamentos,Concluído,Rua Aristides Borsato,FAZENDINHA,Unidade Regional Portao,16/01/2026,Telefone,2026
Solicitação,Secretaria do Governo Municipal,03/02/2026,Drenagem,Alagamentos,Concluído,Rosamélia de Oliveira,CAMPO COMPRIDO,Unidade Regional Portao,13/02/2026,Portal,2026
